Date,Platform,Campaign type,ROI_moving_avg,Click Through Rate_moving_avg,Conversion Rate_moving_avg
2024-06-02,Google,YouTube,0.1087498360225633,9.394870068015627e-05,0.0
2024-06-03,Google,YouTube,0.1087498360225633,9.115236431458484e-05,0.0
2024-06-04,Google,YouTube,0.1087498360225633,9.06139158669938e-05,0.0
2024-06-05,Google,YouTube,0.0,8.551205725990324e-05,0.0
2024-06-06,Google,YouTube,0.0,9.016826608155647e-05,0.0
2024-06-07,Google,YouTube,0.0,8.579101230820067e-05,0.0
2024-06-08,Google,YouTube,0.0,7.065319123041494e-05,0.0
2024-06-09,Google,YouTube,0.0,6.475700699704352e-05,0.0
2024-06-10,Google,YouTube,0.0,6.233968839961495e-05,0.0
2024-06-11,Google,YouTube,0.0,6.265414419132338e-05,0.0
2024-06-12,Google,YouTube,0.0,7.798216381118052e-05,0.0
2024-06-13,Google,YouTube,0.0,7.33259549895273e-05,0.0
2024-06-14,Google,YouTube,0.0,6.851773100322111e-05,0.0
2024-06-15,Google,YouTube,0.0,0.00038236683077016396,0.0
2024-06-16,Google,YouTube,0.0,0.0010093887658764926,0.0
2024-06-17,Google,YouTube,0.349126283552513,0.0011614141083341211,0.0
2024-06-18,Google,YouTube,0.37550632285460317,0.0012434430162811857,0.0
2024-06-19,Google,YouTube,0.3780519316793804,0.001342890419417457,0.0
2024-06-20,Google,YouTube,0.3780519316793804,0.001471165276519257,0.0
2024-06-21,Google,YouTube,0.3780519316793804,0.0015944065212558285,0.014920634920634914
2024-06-22,Google,YouTube,0.4735534274179366,0.001374524454582414,0.019889579020013783
2024-06-23,Google,YouTube,0.4735534274179366,0.0008634480378190715,0.019889579020013783
2024-06-24,Google,YouTube,0.1244271438654236,0.0007868562367430286,0.011318150448585213
2024-06-25,Google,YouTube,0.17396861565814367,0.0007705698516277715,0.018522057652492412
2024-06-26,Google,YouTube,0.17622182558567354,0.0007607438432539,0.015188724319159085
2024-06-27,Google,YouTube,0.2245820256968464,0.0007186475589272,0.0259030100334448
2024-06-28,Google,YouTube,0.2245820256968464,0.0006823023864881572,0.0259030100334448
2024-06-29,Google,YouTube,0.3483704143857893,0.0006989552091423999,0.027791208791208784
2024-06-30,Google,YouTube,0.5731623368854483,0.0006847294021897428,0.035274201988487686
2024-01-01,Microsoft,Audience,0.0,0.0048460844596152,0.0
2024-01-02,Microsoft,Audience,0.0,0.0048460844596152,0.0
2024-01-03,Microsoft,Audience,0.0,0.0048460844596152,0.0
2024-01-04,Microsoft,Audience,0.0,0.0048460844596152,0.0
2024-01-05,Microsoft,Audience,0.0,0.0048460844596152,0.0
2024-01-06,Microsoft,Audience,0.0,0.0048460844596152,0.0
2024-01-07,Microsoft,Audience,0.0,0.004846084459615201,0.0
2024-01-08,Microsoft,Audience,0.0,0.004982299744523443,0.0
2024-01-09,Microsoft,Audience,1.2234736218138706,0.005058109243764143,0.003246753246753243
2024-01-10,Microsoft,Audience,1.2234736218138706,0.0048366600904344425,0.003246753246753243
2024-01-11,Microsoft,Audience,1.2234736218138706,0.004810308381771786,0.003246753246753243
2024-01-12,Microsoft,Audience,2.5803319029749407,0.004943942871480085,0.006286266924564785
2024-01-13,Microsoft,Audience,2.5803319029749407,0.00487015118200747,0.006286266924564785
2024-01-14,Microsoft,Audience,2.5803319029749407,0.005468957876580157,0.006286266924564785
2024-01-15,Microsoft,Audience,2.5803319029749407,0.005265871336562914,0.006286266924564785
2024-01-16,Microsoft,Audience,1.35685828116107,0.0051660816240034005,0.0030395136778115428
2024-01-17,Microsoft,Audience,2.8830859597324983,0.0050947724672744,0.0060157041540020145
2024-01-18,Microsoft,Audience,2.8830859597324983,0.005377364367835014,0.0060157041540020145
2024-01-19,Microsoft,Audience,1.5262276785714286,0.005217982909719728,0.0029761904761904717
2024-01-20,Microsoft,Audience,2.8555576406447534,0.005169423700905457,0.0065476190476190434
2024-01-21,Microsoft,Audience,2.8555576406447534,0.0048860359489096,0.0065476190476190434
2024-01-22,Microsoft,Audience,2.8555576406447534,0.004720938575164786,0.0065476190476190434
2024-01-23,Microsoft,Audience,2.8555576406447534,0.004540267887757028,0.0065476190476190434
2024-01-24,Microsoft,Audience,1.329329962073325,0.004534766259472014,0.0035714285714285718
2024-01-25,Microsoft,Audience,1.329329962073325,0.004212998678984557,0.0035714285714285718
2024-01-26,Microsoft,Audience,1.329329962073325,0.004281539658179285,0.0035714285714285718
2024-01-27,Microsoft,Audience,0.0,0.004549667968621986,0.0
2024-01-28,Microsoft,Audience,0.0,0.004322261255193657,0.0
2024-01-29,Microsoft,Audience,1.1919254658385092,0.004400347778073929,0.0033222591362126143
2024-01-30,Microsoft,Audience,1.1919254658385092,0.004597564125149686,0.0033222591362126143
2024-01-31,Microsoft,Audience,1.1919254658385092,0.004617968043461872,0.0033222591362126143
2024-02-01,Microsoft,Audience,1.1919254658385092,0.004613563943210772,0.0033222591362126143
2024-02-02,Microsoft,Audience,1.1919254658385092,0.004432352436789014,0.0033222591362126143
2024-02-03,Microsoft,Audience,1.1919254658385092,0.004160210401095943,0.0033222591362126143
2024-02-04,Microsoft,Audience,1.1919254658385092,0.004444799659735671,0.0033222591362126143
2024-02-05,Microsoft,Audience,0.0,0.004341861586654643,0.0
2024-02-06,Microsoft,Audience,0.0,0.004146358716288915,0.0
2024-02-07,Microsoft,Audience,1.1868919610855095,0.0041857598837494,0.002747252747252743
2024-02-08,Microsoft,Audience,1.1868919610855095,0.004084703258476672,0.002747252747252743
2024-02-09,Microsoft,Audience,1.1868919610855095,0.004378270890967843,0.002747252747252743
2024-02-10,Microsoft,Audience,1.1868919610855095,0.004369969956103857,0.002747252747252743
2024-02-11,Microsoft,Audience,1.1868919610855095,0.004331318501470772,0.002747252747252743
2024-02-12,Microsoft,Audience,1.1868919610855095,0.004488974213242615,0.002747252747252743
2024-02-13,Microsoft,Audience,1.1868919610855095,0.0047838171207693,0.002747252747252743
2024-02-14,Microsoft,Audience,0.0,0.0047053768807296436,0.0
2024-02-15,Microsoft,Audience,0.0,0.004861483784704329,0.0
2024-02-16,Microsoft,Audience,0.0,0.004772771015167385,0.0
2024-02-17,Microsoft,Audience,0.0,0.005065974367833915,0.0
2024-02-18,Microsoft,Audience,0.0,0.0049647688669366,0.0
2024-02-19,Microsoft,Audience,0.0,0.004994036916829471,0.0
2024-02-20,Microsoft,Audience,0.0,0.004937105265584828,0.0
2024-02-21,Microsoft,Audience,0.0,0.004847134746768572,0.0
2024-02-22,Microsoft,Audience,0.0,0.004952181385221842,0.0
2024-02-23,Microsoft,Audience,0.0,0.0049960899643923294,0.0
2024-02-24,Microsoft,Audience,0.0,0.005341883481640143,0.0
2024-02-25,Microsoft,Audience,0.0,0.0057074464532678995,0.0
2024-02-26,Microsoft,Audience,0.0,0.006028333064046686,0.0
2024-02-27,Microsoft,Audience,0.0,0.0060573175946404,0.0
2024-02-28,Microsoft,Audience,0.0,0.006134383011737,0.0
2024-02-29,Microsoft,Audience,0.0,0.006231540706472986,0.0
2024-03-01,Microsoft,Audience,0.0,0.0061997836737438,0.0
2024-03-02,Microsoft,Audience,1.301130524152107,0.0057561893683701565,0.0028011204481792717
2024-03-03,Microsoft,Audience,2.4006014236230064,0.005581132992842587,0.005777310924369743
2024-03-04,Microsoft,Audience,2.4006014236230064,0.0053848753950222,0.005777310924369743
2024-03-05,Microsoft,Audience,2.4006014236230064,0.005302511601204671,0.005777310924369743
2024-03-06,Microsoft,Audience,2.4006014236230064,0.005529474128391314,0.005777310924369743
2024-03-07,Microsoft,Audience,2.4006014236230064,0.005428144214421928,0.005777310924369743
2024-03-08,Microsoft,Audience,3.6750531130124555,0.005283198469977129,0.008692762819413473
2024-03-09,Microsoft,Audience,2.373922588860349,0.005516230961399971,0.0058916423712342
2024-03-10,Microsoft,Audience,1.2744516893894489,0.005632532234629313,0.0029154518950437287
2024-03-11,Microsoft,Audience,2.486572901510661,0.0055871775299235855,0.006316812439261414
2024-03-12,Microsoft,Audience,2.486572901510661,0.005794587660480186,0.006316812439261414
2024-03-13,Microsoft,Audience,2.486572901510661,0.005791666030226743,0.006316812439261414
2024-03-14,Microsoft,Audience,2.486572901510661,0.005854526302362328,0.006316812439261414
2024-03-15,Microsoft,Audience,1.2121212121212122,0.006049761982835,0.003401360544217686
2024-03-16,Microsoft,Audience,1.2121212121212122,0.006196902587119671,0.003401360544217686
2024-03-17,Microsoft,Audience,2.8865942800369027,0.006075682853122629,0.006377551020408157
2024-03-18,Microsoft,Audience,1.674473067915691,0.005851930413624957,0.0029761904761904717
2024-03-19,Microsoft,Audience,1.674473067915691,0.00581975990635993,0.0029761904761904717
2024-03-20,Microsoft,Audience,1.674473067915691,0.005897941403334871,0.0029761904761904717
2024-03-21,Microsoft,Audience,5.4349410482112575,0.005994598759544071,0.012716450216450199
2024-03-22,Microsoft,Audience,5.4349410482112575,0.0062568503317342134,0.012716450216450199
2024-03-23,Microsoft,Audience,5.4349410482112575,0.005936456551388014,0.012716450216450199
2024-03-24,Microsoft,Audience,3.7604679802955667,0.005771477859499942,0.009740259740259728
2024-03-25,Microsoft,Audience,3.7604679802955667,0.0059823220358339296,0.009740259740259728
2024-03-26,Microsoft,Audience,3.7604679802955667,0.005825985527775744,0.009740259740259728
2024-03-27,Microsoft,Audience,3.7604679802955667,0.005686787354609657,0.009740259740259728
2024-03-28,Microsoft,Audience,0.0,0.005194504585823886,0.0
2024-03-29,Microsoft,Audience,2.7845528455284554,0.004800758283608686,0.0060790273556231
2024-03-30,Microsoft,Audience,2.7845528455284554,0.004792737627893528,0.0060790273556231
2024-03-31,Microsoft,Audience,2.7845528455284554,0.004891224791000314,0.0060790273556231
2024-04-01,Microsoft,Audience,4.236646936176763,0.004714502489655728,0.00905521783181357
2024-04-02,Microsoft,Audience,5.877558553742077,0.0048371035988411274,0.012229821006416742
2024-04-03,Microsoft,Audience,6.974212828835014,0.004811635535850886,0.014925238796174143
2024-04-04,Microsoft,Audience,6.974212828835014,0.0051526717249217435,0.014925238796174143
2024-04-05,Microsoft,Audience,4.189659983306559,0.005142030529782657,0.008846211440551043
2024-04-06,Microsoft,Audience,4.189659983306559,0.005091289229555829,0.008846211440551043
2024-04-07,Microsoft,Audience,4.189659983306559,0.005234350653094928,0.008846211440551043
2024-04-08,Microsoft,Audience,2.737565892658251,0.005641741259557342,0.0058700209643605715
2024-04-09,Microsoft,Audience,1.096654275092937,0.005513703960370186,0.0026954177897574
2024-04-10,Microsoft,Audience,0.0,0.005654335431949786,0.0
2024-04-11,Microsoft,Audience,0.0,0.005733150657662986,0.0
2024-04-12,Microsoft,Audience,0.0,0.0057584932661182,0.0
2024-04-13,Microsoft,Audience,0.0,0.005673972770700058,0.0
2024-04-14,Microsoft,Audience,0.0,0.005842936128523972,0.0
2024-04-15,Microsoft,Audience,0.0,0.0056065432401992,0.0
2024-04-16,Microsoft,Audience,0.0,0.0056781162187828004,0.0
2024-04-17,Microsoft,Audience,0.0,0.005729103850297056,0.0
2024-04-18,Microsoft,Audience,0.0,0.005760262390205315,0.0
2024-04-19,Microsoft,Audience,0.0,0.006046786981836601,0.0
2024-04-20,Microsoft,Audience,7.462901439645625,0.006297529266333428,0.0119047619047619
2024-04-21,Microsoft,Audience,7.462901439645625,0.0059657609878807855,0.0119047619047619
2024-04-22,Microsoft,Audience,7.462901439645625,0.006379509858187186,0.0119047619047619
2024-04-23,Microsoft,Audience,7.462901439645625,0.006332686098290785,0.0119047619047619
2024-04-24,Microsoft,Audience,7.462901439645625,0.006192185910786271,0.0119047619047619
2024-04-25,Microsoft,Audience,7.462901439645625,0.006152512654475957,0.0119047619047619
2024-04-26,Microsoft,Audience,7.462901439645625,0.006058292610600228,0.0119047619047619
2024-04-27,Microsoft,Audience,0.0,0.006186364726103742,0.0
2024-04-28,Microsoft,Audience,2.322773460848775,0.006442057452526872,0.004926108374384229
2024-04-29,Microsoft,Audience,3.43982821226476,0.006141895233715886,0.007523510971786815
2024-04-30,Microsoft,Audience,3.43982821226476,0.006201364216312485,0.007523510971786815
2024-05-01,Microsoft,Audience,3.43982821226476,0.006463692782299357,0.007523510971786815
2024-05-02,Microsoft,Audience,5.182449227613048,0.0065272098872219565,0.009755653828929673
2024-05-03,Microsoft,Audience,6.541649697924629,0.006674368707211757,0.012097574203636928
2024-05-04,Microsoft,Audience,6.541649697924629,0.006510994728166813,0.012097574203636928
2024-05-05,Microsoft,Audience,4.218876237075854,0.006473798443891015,0.0071714658292527005
2024-05-06,Microsoft,Audience,3.101821485659869,0.006659135172299229,0.0045740632318501135
2024-05-07,Microsoft,Audience,3.101821485659869,0.0068397791370281,0.0045740632318501135
2024-05-08,Microsoft,Audience,3.101821485659869,0.006831363727684356,0.0045740632318501135
2024-05-09,Microsoft,Audience,1.3592004703115812,0.0066956165299424,0.002341920374707257
2024-05-10,Microsoft,Audience,0.0,0.006574734231967657,0.0
2024-05-11,Microsoft,Audience,0.0,0.006557847323119185,0.0
2024-05-12,Microsoft,Audience,0.0,0.006770012883141542,0.0
2024-05-13,Microsoft,Audience,0.0,0.006814513922046157,0.0
2024-05-14,Microsoft,Audience,0.0,0.006930899779625015,0.0
2024-05-15,Microsoft,Audience,1.082232893157263,0.007352470909609358,0.002232142857142857
2024-05-16,Microsoft,Audience,1.082232893157263,0.007321207123966829,0.002232142857142857
2024-05-17,Microsoft,Audience,1.082232893157263,0.007226154381004314,0.002232142857142857
2024-05-18,Microsoft,Audience,1.082232893157263,0.0071376005703147425,0.002232142857142857
2024-05-19,Microsoft,Audience,4.371548619447779,0.006656496796329915,0.005848779385171786
2024-05-20,Microsoft,Audience,6.138721871727414,0.006168609943478171,0.007634493670886071
2024-05-21,Microsoft,Audience,6.138721871727414,0.005597964259029628,0.007634493670886071
2024-05-22,Microsoft,Audience,5.05648897857015,0.004739072224441,0.005402350813743214
2024-05-23,Microsoft,Audience,8.605720623419325,0.004662085749592015,0.010565862001350786
2024-05-24,Microsoft,Audience,8.605720623419325,0.004514714784061,0.010565862001350786
2024-05-25,Microsoft,Audience,10.328739962159188,0.004582209231807929,0.012421149570924056
2024-05-26,Microsoft,Audience,8.809443454318384,0.0047931072984772,0.010684212291015429
2024-05-27,Microsoft,Audience,7.042270202038749,0.005192099409758272,0.008898498005301143
2024-05-28,Microsoft,Audience,7.042270202038749,0.005517604205865957,0.008898498005301143
2024-05-29,Microsoft,Audience,7.042270202038749,0.005587693613071057,0.008898498005301143
2024-05-30,Microsoft,Audience,3.4930385571895743,0.005572130546427444,0.0037349868176935713
2024-05-31,Microsoft,Audience,3.4930385571895743,0.005533141358184343,0.0037349868176935713
2024-06-01,Microsoft,Audience,1.7700192184497117,0.005650425276909072,0.0018796992481203
2024-06-02,Microsoft,Audience,0.0,0.005658184394459971,0.0
2024-06-03,Microsoft,Audience,0.551764025448236,0.005248568792723515,0.0015037593984962288
2024-06-04,Microsoft,Audience,0.8205686901712682,0.005197837490354315,0.0029181865554976432
2024-06-05,Microsoft,Audience,0.8205686901712682,0.0054055229504774574,0.0029181865554976432
2024-06-06,Microsoft,Audience,0.8710913382548918,0.005464560322367114,0.004346757984069072
2024-06-07,Microsoft,Audience,2.6695814660133124,0.005644862165717571,0.007203900841211928
2024-06-08,Microsoft,Audience,2.6695814660133124,0.0058547201930643005,0.007203900841211928
2024-06-09,Microsoft,Audience,2.6695814660133124,0.006054206702597144,0.007203900841211928
2024-06-10,Microsoft,Audience,2.117817440565076,0.006111304435324372,0.005700141442715701
2024-06-11,Microsoft,Audience,1.8490127758420438,0.006015523251595272,0.004285714285714286
2024-06-12,Microsoft,Audience,1.8490127758420438,0.005758795168830213,0.004285714285714286
2024-06-13,Microsoft,Audience,2.8495515161692064,0.0058541641621956565,0.004244105409153943
2024-06-14,Microsoft,Audience,1.051061388410786,0.005900386332781714,0.006989203448369628
2024-06-15,Microsoft,Audience,1.051061388410786,0.005864727526487001,0.006989203448369628
2024-06-16,Microsoft,Audience,1.051061388410786,0.0057436422322466995,0.006989203448369628
2024-06-17,Microsoft,Audience,1.051061388410786,0.005643932723325114,0.006989203448369628
2024-06-18,Microsoft,Audience,1.051061388410786,0.005766173523164429,0.006989203448369628
2024-06-19,Microsoft,Audience,1.051061388410786,0.005926846152447672,0.006989203448369628
2024-06-20,Microsoft,Audience,0.0,0.005589478206222358,0.0056022408963585435
2024-06-21,Microsoft,Audience,0.0,0.005391519853173929,0.0
2024-06-22,Microsoft,Audience,0.0,0.005098016219154572,0.0
2024-06-23,Microsoft,Audience,1.0183758150563131,0.005044778406842985,0.0030075187969924714
2024-06-24,Microsoft,Audience,1.0183758150563131,0.0049673877235101565,0.0030075187969924714
2024-06-25,Microsoft,Audience,1.0183758150563131,0.004680230508170129,0.0030075187969924714
2024-06-26,Microsoft,Audience,2.3752318104665258,0.0048214349498526,0.004150375939849614
2024-06-27,Microsoft,Audience,4.5329081590142435,0.0049592340650969425,0.005524002313475986
2024-06-28,Microsoft,Audience,27.336029407513642,0.005079333371331514,0.009809716599190272
2024-06-29,Microsoft,Audience,27.336029407513642,0.005420930223361915,0.009809716599190272
2024-06-30,Microsoft,Audience,26.31765359245733,0.006049174815713757,0.0068021978021978
2024-01-01,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-02,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-03,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-04,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-05,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-06,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-07,Microsoft,Performance max,0.0,0.013306894823743257,0.0
2024-01-08,Microsoft,Performance max,0.0,0.013076553083104028,0.0
2024-01-09,Microsoft,Performance max,0.0,0.013421285570693655,0.0
2024-01-10,Microsoft,Performance max,0.0,0.014201349662446058,0.0
2024-01-11,Microsoft,Performance max,17.51948051948052,0.012458812924938943,0.07142857142857142
2024-01-12,Microsoft,Performance max,17.51948051948052,0.01211711066892493,0.07142857142857142
2024-01-13,Microsoft,Performance max,0.0,0.011010809562623828,0.07142857142857142
2024-01-14,Microsoft,Performance max,0.0,0.010593045508496142,0.07142857142857142
2024-01-15,Microsoft,Performance max,0.0,0.009390037989699158,0.0
2024-01-16,Microsoft,Performance max,0.0,0.0068390175815359,0.0
2024-01-17,Microsoft,Performance max,0.0,0.012404880290255757,0.0
2024-01-18,Microsoft,Performance max,0.0,0.015263358885059744,0.0
2024-01-19,Microsoft,Performance max,0.0,0.019756643378344242,0.0
2024-01-20,Microsoft,Performance max,0.0,0.01869844232014319,0.0
2024-01-21,Microsoft,Performance max,0.0,0.017517804775869287,0.0
2024-01-22,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-23,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-24,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-25,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-26,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-27,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-28,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-29,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-30,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-01-31,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-02-01,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-02-02,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-02-03,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-02-04,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-02-05,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-02-06,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-02-07,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-02-08,Microsoft,Performance max,0.0,0.013306894823743256,0.0
2024-02-09,Microsoft,Performance max,0.0,0.009425325964995374,0.0
2024-02-10,Microsoft,Performance max,0.0,0.007375294595980886,0.0
2024-02-11,Microsoft,Performance max,2.8126418786692757,0.007939947334546659,0.02
2024-02-12,Microsoft,Performance max,3.7767187374829767,0.007647442807374315,0.03020408163265306
2024-02-13,Microsoft,Performance max,2.9097911445279863,0.007250146031905915,0.024489795918367342
2024-02-14,Microsoft,Performance max,2.9097911445279863,0.007226314912500931,0.024489795918367342
2024-02-15,Microsoft,Performance max,2.9097911445279863,0.0076320462914738875,0.024489795918367342
2024-02-16,Microsoft,Performance max,2.9097911445279863,0.006945715078826887,0.024489795918367342
2024-02-17,Microsoft,Performance max,0.9640768588137009,0.007591761871125586,0.010204081632653057
2024-02-18,Microsoft,Performance max,3.338739931589981,0.008353369079509416,0.03061224489795917
2024-02-19,Microsoft,Performance max,2.37466307277628,0.00868336713052763,0.020408163265306114
2024-02-20,Microsoft,Performance max,2.37466307277628,0.008545790620761287,0.020408163265306114
2024-02-21,Microsoft,Performance max,2.71624888743001,0.008887816872619159,0.026122448979591827
2024-02-22,Microsoft,Performance max,2.71624888743001,0.008332973148165015,0.026122448979591827
2024-02-23,Microsoft,Performance max,2.71624888743001,0.007899354387314487,0.026122448979591827
2024-02-24,Microsoft,Performance max,2.71624888743001,0.007682856060124901,0.026122448979591827
2024-02-25,Microsoft,Performance max,0.34158581465373034,0.0073767765575914,0.005714285714285714
2024-02-26,Microsoft,Performance max,1.9227546458225615,0.006661238737181529,0.017619047619047614
2024-02-27,Microsoft,Performance max,1.9227546458225615,0.0066044978109612434,0.017619047619047614
2024-02-28,Microsoft,Performance max,1.5811688311688312,0.007475866112992029,0.011904761904761902
2024-02-29,Microsoft,Performance max,1.5811688311688312,0.007908415638705629,0.011904761904761902
2024-03-01,Microsoft,Performance max,4.435890380805634,0.00959272615384503,0.026190476190476188
2024-03-02,Microsoft,Performance max,4.435890380805635,0.01155180603500283,0.026190476190476188
2024-03-03,Microsoft,Performance max,4.435890380805635,0.012107255842687558,0.026190476190476188
2024-03-04,Microsoft,Performance max,2.8547215496368037,0.013935592154928187,0.014285714285714287
2024-03-05,Microsoft,Performance max,2.8547215496368037,0.015066291464291842,0.014285714285714287
2024-03-06,Microsoft,Performance max,2.8547215496368037,0.013582096282459714,0.014285714285714287
2024-03-07,Microsoft,Performance max,2.8547215496368037,0.01356962487077266,0.014285714285714287
2024-03-08,Microsoft,Performance max,3.151515151515152,0.012680924066710028,0.017857142857142856
2024-03-09,Microsoft,Performance max,6.528414847563783,0.011304875071613414,0.03571428571428571
2024-03-10,Microsoft,Performance max,6.528414847563783,0.011109507069340043,0.03571428571428571
2024-03-11,Microsoft,Performance max,6.528414847563783,0.009031633162831116,0.03571428571428571
2024-03-12,Microsoft,Performance max,6.528414847563783,0.008542685490784857,0.03571428571428571
2024-03-13,Microsoft,Performance max,6.528414847563783,0.009544564138158743,0.03571428571428571
2024-03-14,Microsoft,Performance max,6.528414847563783,0.00977564492140033,0.03571428571428571
2024-03-15,Microsoft,Performance max,3.376899696048632,0.010147517808486202,0.017857142857142856
2024-03-16,Microsoft,Performance max,0.0,0.009024464368541887,0.0
2024-03-17,Microsoft,Performance max,0.0,0.009072773547285858,0.0
2024-03-18,Microsoft,Performance max,0.0,0.009099004345521843,0.0
2024-03-19,Microsoft,Performance max,0.0,0.008496979498024158,0.07142857142857142
2024-03-20,Microsoft,Performance max,0.0,0.01072317586443956,0.08241758241758242
2024-03-21,Microsoft,Performance max,0.0,0.009403244906981958,0.0
2024-03-22,Microsoft,Performance max,0.0,0.009298751699040472,0.0
2024-03-23,Microsoft,Performance max,0.0,0.01158104500240197,0.0
2024-03-24,Microsoft,Performance max,0.0,0.012305115452499817,0.0
2024-03-25,Microsoft,Performance max,0.0,0.012648352301120745,0.0
2024-03-26,Microsoft,Performance max,0.0,0.013271935067560659,0.0
2024-03-27,Microsoft,Performance max,0.0,0.011542004766201788,0.0
2024-03-28,Microsoft,Performance max,0.0,0.012392344902256202,0.0
2024-03-29,Microsoft,Performance max,0.0,0.011187373021081458,0.0
2024-03-30,Microsoft,Performance max,0.0,0.010602127064991515,0.0
2024-03-31,Microsoft,Performance max,0.0,0.009331319401489787,0.0
2024-04-01,Microsoft,Performance max,0.0,0.009702575968728944,0.0
2024-04-02,Microsoft,Performance max,0.0,0.009479580592088586,0.0
2024-04-03,Microsoft,Performance max,21.48872180451128,0.008670865497659216,0.07142857142857142
2024-04-04,Microsoft,Performance max,21.48872180451128,0.009636505991144743,0.07142857142857142
2024-04-05,Microsoft,Performance max,21.48872180451128,0.01007601816646243,0.07142857142857142
2024-04-06,Microsoft,Performance max,21.48872180451128,0.008694212624072942,0.07142857142857142
2024-04-07,Microsoft,Performance max,21.48872180451128,0.008521786939542971,0.07142857142857142
2024-04-08,Microsoft,Performance max,22.080811532964645,0.008685620648328559,0.07738095238095237
2024-04-09,Microsoft,Performance max,22.080811532964645,0.007814208796428643,0.07738095238095237
2024-04-10,Microsoft,Performance max,5.19030401416765,0.008895295895752815,0.026360544217687056
2024-04-11,Microsoft,Performance max,5.19030401416765,0.008077319258228828,0.026360544217687056
2024-04-12,Microsoft,Performance max,5.19030401416765,0.007692811613001215,0.026360544217687056
2024-04-13,Microsoft,Performance max,5.19030401416765,0.008035656116429658,0.026360544217687056
2024-04-14,Microsoft,Performance max,5.19030401416765,0.008038752038944916,0.026360544217687056
2024-04-15,Microsoft,Performance max,4.598214285714286,0.007788705001910373,0.020408163265306114
2024-04-16,Microsoft,Performance max,6.364333122629582,0.009529370733852,0.029336734693877542
2024-04-17,Microsoft,Performance max,1.7661188369152971,0.00913331289098566,0.008928571428571428
2024-04-18,Microsoft,Performance max,3.1101421605304576,0.0103542438102123,0.02253401360544217
2024-04-19,Microsoft,Performance max,3.1101421605304576,0.011044254451340258,0.02253401360544217
2024-04-20,Microsoft,Performance max,3.1101421605304576,0.011188554595640415,0.02253401360544217
2024-04-21,Microsoft,Performance max,0.0,0.010476050142487587,0.0
2024-04-22,Microsoft,Performance max,0.0,0.010174575500811744,0.0
2024-04-23,Microsoft,Performance max,0.0,0.009992219836032743,0.0
2024-04-24,Microsoft,Performance max,0.0,0.008904118747931658,0.0
2024-04-25,Microsoft,Performance max,0.0,0.008383337095020616,0.0
2024-04-26,Microsoft,Performance max,0.0,0.008270521210544087,0.0
2024-04-27,Microsoft,Performance max,0.0,0.007786292538395944,0.0
2024-04-28,Microsoft,Performance max,2.283482142857143,0.008799463764333115,0.017857142857142856
2024-04-29,Microsoft,Performance max,2.283482142857143,0.010056434575913558,0.017857142857142856
2024-04-30,Microsoft,Performance max,0.0,0.009250744536974173,0.0
2024-05-01,Microsoft,Performance max,2.2998430141287285,0.010305901953606015,0.014285714285714287
2024-05-02,Microsoft,Performance max,4.643929035634104,0.011277975664566843,0.023214285714285715
2024-05-03,Microsoft,Performance max,4.643929035634104,0.011338446490416916,0.023214285714285715
2024-05-04,Microsoft,Performance max,4.643929035634104,0.01254887111652673,0.023214285714285715
2024-05-05,Microsoft,Performance max,4.643929035634104,0.014451151785633286,0.023214285714285715
2024-05-06,Microsoft,Performance max,4.643929035634104,0.012607210074581944,0.023214285714285715
2024-05-07,Microsoft,Performance max,4.643929035634104,0.012982514331356587,0.023214285714285715
2024-05-08,Microsoft,Performance max,20.48694316436252,0.013424038186686915,0.044642857142857144
2024-05-09,Microsoft,Performance max,18.142857142857142,0.014802394213345943,0.03571428571428571
2024-05-10,Microsoft,Performance max,18.279175370084463,0.016074661303641845,0.035876623376623375
2024-05-11,Microsoft,Performance max,21.250486845494297,0.017320764453126813,0.03995825602968458
2024-05-12,Microsoft,Performance max,21.250486845494297,0.016467168228186172,0.03995825602968458
2024-05-13,Microsoft,Performance max,21.250486845494297,0.017041774487923617,0.03995825602968458
