Date,Platform,Campaign type,Cost,Revenue,Click Through Rate,Conversion Rate,ROI
2024-02-02,Google,YouTube,76.0,0.0,0.0001834862385321101,0.0,0.0
2024-02-03,Google,YouTube,76.8,0.0,0.0001369737923477308,0.0,0.0
2024-02-04,Google,YouTube,76.2,1678.2,9.159186664224217e-05,0.4,22.023622047244093
2024-02-05,Google,YouTube,75.9,0.0,0.00018751171948246765,0.0,0.0
2024-02-06,Google,YouTube,75.6,0.0,4.564542632828191e-05,0.0,0.0
2024-02-07,Google,YouTube,75.5,0.0,0.00018154586302364636,0.0,0.0
2024-02-08,Google,YouTube,75.0,0.0,9.363295880149813e-05,0.0,0.0
2024-02-09,Google,YouTube,74.8,664.0,0.0,inf,8.877005347593583
2024-02-10,Google,YouTube,75.7,0.0,4.441286196482501e-05,0.0,0.0
2024-02-11,Google,YouTube,74.9,0.0,0.00014114326040931546,0.26666666666666666,0.0
2024-02-12,Google,YouTube,74.5,0.0,9.42951438000943e-05,0.0,0.0
2024-02-13,Google,YouTube,73.7,0.0,4.883050930221202e-05,0.0,0.0
2024-02-14,Google,YouTube,73.3,0.0,4.955401387512388e-05,0.0,0.0
2024-02-15,Google,YouTube,74.4,0.0,0.0001890537858020607,0.0,0.0
2024-02-16,Google,YouTube,73.7,0.0,9.738994935722633e-05,0.0,0.0
2024-02-17,Google,YouTube,73.5,0.0,0.0,,0.0
2024-02-18,Google,YouTube,73.0,0.0,4.8346548056468766e-05,0.0,0.0
2024-02-19,Google,YouTube,72.6,0.0,0.00020073267426105285,0.0,0.0
2024-02-20,Google,YouTube,72.7,0.0,0.00016469942355201757,0.0,0.0
2024-02-21,Google,YouTube,71.7,0.0,0.00021239313970158763,0.0,0.0
2024-02-22,Google,YouTube,71.5,45.1,0.00021098159185611057,0.2,0.6307692307692307
2024-02-23,Google,YouTube,72.0,0.0,0.00020749040356883493,0.0,0.0
2024-02-24,Google,YouTube,71.6,117.2,0.0,inf,1.6368715083798884
2024-02-25,Google,YouTube,70.5,0.0,4.9940071913703555e-05,0.0,0.0
2024-02-26,Google,YouTube,68.2,0.0,0.00011039964672113049,0.0,0.0
2024-02-27,Google,YouTube,67.8,0.0,0.00023446658851113716,0.0,0.0
2024-02-28,Google,YouTube,62.3,0.0,6.104260774020266e-05,0.0,0.0
2024-02-29,Google,YouTube,63.8,0.0,0.00023604390416617492,0.0,0.0
2024-03-01,Google,YouTube,61.5,0.0,0.0,,0.0
2024-03-02,Google,YouTube,66.0,0.0,0.0,,0.0
2024-03-03,Google,YouTube,65.0,0.0,0.0,,0.0
2024-03-04,Google,YouTube,63.8,0.0,0.00048256725781155747,0.0,0.0
2024-03-05,Google,YouTube,64.0,0.0,0.00025032855623005195,0.0,0.0
2024-03-06,Google,YouTube,63.8,0.0,0.00012446325222478064,0.0,0.0
2024-03-07,Google,YouTube,64.5,0.0,0.0001245019920318725,0.0,0.0
2024-03-08,Google,YouTube,63.9,0.0,0.0,,0.0
2024-03-09,Google,YouTube,64.7,0.0,6.012506012506013e-05,0.0,0.0
2024-03-10,Google,YouTube,63.7,0.0,0.0,,0.0
2024-03-11,Google,YouTube,50.2,0.0,0.0005178663904712584,0.0,0.0
2024-03-12,Google,YouTube,46.4,0.0,0.0004088307440719542,0.0,0.0
2024-03-13,Google,YouTube,46.6,0.0,0.00027958993476234854,0.0,0.0
2024-03-14,Google,YouTube,74.2,0.0,0.00039598732840549105,0.0,0.0
2024-03-15,Google,YouTube,76.1,0.0,0.0001768555090491069,0.0,0.0
2024-03-16,Google,YouTube,79.6,0.0,0.0003418569670449884,0.0,0.0
2024-03-17,Google,YouTube,68.0,0.0,6.817562039814562e-05,0.0,0.0
2024-03-18,Google,YouTube,55.2,0.0,7.395902669920864e-05,0.0,0.0
2024-03-19,Google,YouTube,56.1,0.0,0.00015165301789505612,0.0,0.0
2024-03-20,Google,YouTube,68.9,0.0,6.524008350730688e-05,0.0,0.0
2024-03-21,Google,YouTube,61.8,0.0,0.00021706099413935315,0.0,0.0
2024-03-22,Google,YouTube,62.2,0.0,0.00014808233377758035,0.0,0.0
2024-03-23,Google,YouTube,67.7,0.0,0.0002946375957572186,0.0,0.0
2024-03-24,Google,YouTube,62.5,0.0,0.0003102458698518576,0.0,0.0
2024-03-25,Google,YouTube,51.0,0.0,0.0003395874013074115,0.0,0.0
2024-03-26,Google,YouTube,52.6,0.0,0.00015234613040828764,0.0,0.0
2024-03-27,Google,YouTube,63.8,0.0,0.00013448090371167293,0.0,0.0
2024-03-28,Google,YouTube,60.4,0.0,0.00013893713094824593,0.0,0.0
2024-03-29,Google,YouTube,57.5,0.0,7.705347511172754e-05,0.0,0.0
2024-03-30,Google,YouTube,61.4,0.0,8.032128514056225e-05,0.0,0.0
2024-03-31,Google,YouTube,52.8,0.0,0.0003341129301703976,0.0,0.0
2024-04-01,Google,YouTube,56.2,0.0,0.00019388612421637692,0.0,0.0
2024-04-02,Google,YouTube,59.8,0.0,0.0002994729276473407,0.0,0.0
2024-04-03,Google,YouTube,70.0,0.0,5.4089138900908696e-05,0.0,0.0
2024-04-04,Google,YouTube,67.9,0.0,0.0,,0.0
2024-04-05,Google,YouTube,69.6,0.0,0.0001104728236853734,0.0,0.0
2024-04-06,Google,YouTube,94.8,0.0,0.00030703101013202335,0.0,0.0
2024-04-07,Google,YouTube,68.4,0.0,0.00018222681163821905,0.0,0.0
2024-04-08,Google,YouTube,54.2,0.0,0.00028159098908834917,0.0,0.0
2024-04-09,Google,YouTube,58.4,0.0,6.372267890142101e-05,0.0,0.0
2024-04-10,Google,YouTube,71.3,0.0,5.5141990625861594e-05,0.0,0.0
2024-04-11,Google,YouTube,68.0,0.0,0.00011263798152737103,0.0,0.0
2024-04-12,Google,YouTube,66.7,0.0,0.00011876484560570071,0.0,0.0
2024-04-13,Google,YouTube,71.9,0.0,0.0005042864346949068,0.0,0.0
2024-04-14,Google,YouTube,67.6,0.0,0.0001999333555481506,0.0,0.0
2024-04-15,Google,YouTube,55.6,0.0,7.238508867173362e-05,0.0,0.0
2024-04-16,Google,YouTube,59.7,0.0,0.00019837333862328903,0.0,0.0
2024-04-17,Google,YouTube,66.8,0.0,6.14741501198746e-05,0.0,0.0
2024-04-18,Google,YouTube,64.5,0.0,0.00012426991425375916,0.0,0.0
2024-04-19,Google,YouTube,64.0,0.0,0.0003140111787979652,0.0,0.0
2024-04-20,Google,YouTube,71.1,0.0,0.0002992220227408737,0.0,0.0
2024-04-21,Google,YouTube,66.4,0.0,0.0006297229219143577,0.0,0.0
2024-04-22,Google,YouTube,53.3,0.0,0.0003156565656565657,0.0,0.0
2024-04-23,Google,YouTube,55.5,0.0,7.777864198491094e-05,0.0,0.0
2024-04-24,Google,YouTube,66.8,0.0,0.0002006957452502007,0.0,0.0
2024-04-25,Google,YouTube,62.1,0.0,6.883733737179046e-05,0.0,0.0
2024-04-26,Google,YouTube,60.9,0.0,0.0002860411899313501,0.0,0.0
2024-04-27,Google,YouTube,66.6,0.0,0.0,,0.0
2024-04-28,Google,YouTube,61.8,0.0,0.000152114390021296,0.0,0.0
2024-04-29,Google,YouTube,48.6,0.0,0.0006017881705639615,0.0,0.0
2024-04-30,Google,YouTube,56.0,0.0,0.0,,0.0
2024-05-01,Google,YouTube,59.2,0.0,0.0,,0.0
2024-05-02,Google,YouTube,60.8,0.0,0.00037929072634174094,0.0,0.0
2024-05-03,Google,YouTube,65.0,0.0,0.00012298610257040955,0.0,0.0
2024-05-04,Google,YouTube,68.2,0.0,0.0003223310985043837,0.0,0.0
2024-05-05,Google,YouTube,67.4,0.0,0.00041334514319456744,0.0,0.0
2024-05-06,Google,YouTube,54.4,0.0,0.0,,0.0
2024-05-07,Google,YouTube,57.1,0.0,0.0,,0.0
2024-05-08,Google,YouTube,66.2,0.0,0.00036354823073194375,0.0,0.0
2024-05-09,Google,YouTube,65.5,0.0,0.0002428068471530897,0.0,0.0
2024-05-10,Google,YouTube,65.0,0.0,0.000185459940652819,0.0,0.0
2024-05-11,Google,YouTube,74.3,0.0,0.0001178967224711153,0.0,0.0
2024-05-12,Google,YouTube,65.8,0.0,0.00032784735427185104,0.0,0.0
2024-05-13,Google,YouTube,53.6,0.0,0.00021772262138036142,0.0,0.0
2024-05-14,Google,YouTube,62.3,0.0,0.0,,0.0
2024-05-15,Google,YouTube,61.4,0.0,0.00012634238787113077,0.0,0.0
2024-05-16,Google,YouTube,101.2,0.0,0.0001642373229316362,0.0,0.0
2024-05-17,Google,YouTube,111.3,0.0,7.736345350456444e-05,0.0,0.0
2024-05-18,Google,YouTube,123.0,0.0,0.00024430251631591803,0.0,0.0
2024-05-19,Google,YouTube,114.2,0.0,0.00015247970113978576,0.0,0.0
2024-05-20,Google,YouTube,110.6,0.0,6.918500069185e-05,0.0,0.0
2024-05-21,Google,YouTube,124.3,0.0,6.257430698955009e-05,0.0,0.0
2024-05-22,Google,YouTube,114.9,0.0,6.826637539679831e-05,0.0,0.0
2024-05-23,Google,YouTube,120.0,0.0,6.874505894888805e-05,0.0,0.0
2024-05-24,Google,YouTube,119.5,0.0,0.0001410039481105471,0.0,0.0
2024-05-25,Google,YouTube,127.0,0.0,0.0001418993224307354,0.0,0.0
2024-05-26,Google,YouTube,122.3,0.0,0.00018358055514759876,0.0,0.0
2024-05-27,Google,YouTube,115.6,0.0,0.00013907722262786412,0.0,0.0
2024-05-28,Google,YouTube,109.9,0.0,3.5535339895526104e-05,0.0,0.0
2024-05-29,Google,YouTube,108.9,82.9,3.571301024963394e-05,0.8,0.7612488521579431
2024-05-30,Google,YouTube,120.0,0.0,0.0,,0.0
2024-05-31,Google,YouTube,116.1,0.0,6.429834431763383e-05,0.0,0.0
2024-06-01,Google,YouTube,131.9,0.0,0.00023640661938534278,0.0,0.0
2024-06-02,Google,YouTube,136.4,0.0,0.00014661036828524514,0.0,0.0
2024-06-03,Google,YouTube,130.4,0.0,0.00011950286806883365,0.0,0.0
2024-06-04,Google,YouTube,128.5,0.0,3.176620076238882e-05,0.0,0.0
2024-06-05,Google,YouTube,128.5,0.0,0.0,,0.0
2024-06-06,Google,YouTube,125.8,0.0,3.259346175157264e-05,0.0,0.0
2024-06-07,Google,YouTube,125.8,0.0,3.365756790414325e-05,0.0,0.0
2024-06-08,Google,YouTube,143.1,0.0,0.00013044187184086092,0.0,0.0
2024-06-09,Google,YouTube,135.8,0.0,0.0001053370786516854,0.0,0.0
2024-06-10,Google,YouTube,127.7,0.0,0.00010258163788681826,0.0,0.0
2024-06-11,Google,YouTube,127.3,0.0,3.3967391304347826e-05,0.0,0.0
2024-06-12,Google,YouTube,127.1,0.0,0.00010729613733905579,0.0,0.0
2024-06-13,Google,YouTube,126.0,0.0,0.0,,0.0
2024-06-14,Google,YouTube,126.0,0.0,0.0,,0.0
2024-06-15,Google,YouTube,237.3,0.0,0.0023273855702094647,0.0,0.0
2024-06-16,Google,YouTube,248.9,0.0,0.004494490624395902,0.0,0.0
2024-06-17,Google,YouTube,237.9,581.4,0.001166759035090278,0.06,2.443883984867591
2024-06-18,Google,YouTube,239.9,44.3,0.0006081697469338109,0.011111111111111112,0.18466027511463107
2024-06-19,Google,YouTube,235.7,4.2,0.0008034279592929834,0.03333333333333333,0.017819261773440818
2024-06-20,Google,YouTube,236.6,0.0,0.0008979239997126643,0.0,0.0
2024-06-21,Google,YouTube,240.0,0.0,0.0008626887131560029,0.0,0.0
2024-06-22,Google,YouTube,253.1,169.2,0.0007882111034955448,0.034782608695652174,0.6685104701698933
2024-06-23,Google,YouTube,242.9,0.0,0.0009169557070525854,0.0,0.0
2024-06-24,Google,YouTube,232.5,0.0,0.0006306164275579379,0.0,0.0
2024-06-25,Google,YouTube,233.7,124.2,0.0004941650511270764,0.06153846153846154,0.5314505776636714
2024-06-26,Google,YouTube,232.2,7.8,0.0007346459006758742,0.01,0.03359173126614987
2024-06-27,Google,YouTube,231.3,78.3,0.0006032500094257814,0.075,0.3385214007782101
2024-06-28,Google,YouTube,218.7,0.0,0.0006082725060827251,0.0,0.0
2024-06-29,Google,YouTube,239.8,368.1,0.0009047808620752054,0.048,1.5350291909924938
2024-06-30,Google,YouTube,209.4,329.5,0.0008173750583839327,0.05238095238095238,1.5735434574976122
2024-01-01,Microsoft,Audience,26.8,0.0,0.005475251861585633,0.0,0.0
2024-01-02,Microsoft,Audience,25.9,0.0,0.004936530324400564,0.0,0.0
2024-01-03,Microsoft,Audience,24.1,0.0,0.006305004597399186,0.0,0.0
2024-01-04,Microsoft,Audience,24.3,0.0,0.004795117698343505,0.0,0.0
2024-01-05,Microsoft,Audience,24.7,0.0,0.004291426899444065,0.0,0.0
2024-01-06,Microsoft,Audience,23.6,0.0,0.004715969989281886,0.0,0.0
2024-01-07,Microsoft,Audience,24.7,0.0,0.003403289846851957,0.0,0.0
2024-01-08,Microsoft,Audience,26.5,0.0,0.006428758855943322,0.0,0.0
2024-01-09,Microsoft,Audience,24.1,206.4,0.0054671968190854875,0.022727272727272728,8.564315352697095
2024-01-10,Microsoft,Audience,25.2,0.0,0.0047548605240912934,0.0,0.0
2024-01-11,Microsoft,Audience,25.1,0.0,0.004610655737704918,0.0,0.0
2024-01-12,Microsoft,Audience,25.1,238.4,0.005226868327402135,0.02127659574468085,9.49800796812749
2024-01-13,Microsoft,Audience,24.9,0.0,0.004199428162973553,0.0,0.0
2024-01-14,Microsoft,Audience,25.7,0.0,0.007594936708860759,0.0,0.0
2024-01-15,Microsoft,Audience,26.3,0.0,0.005007153075822604,0.0,0.0
2024-01-16,Microsoft,Audience,25.8,0.0,0.004768668831168831,0.0,0.0
2024-01-17,Microsoft,Audience,25.6,273.5,0.0042556964269882085,0.020833333333333332,10.68359375
2024-01-18,Microsoft,Audience,22.0,0.0,0.006588799041629231,0.0,0.0
2024-01-19,Microsoft,Audience,21.7,0.0,0.004111198120595145,0.0,0.0
2024-01-20,Microsoft,Audience,22.6,210.3,0.0038595137012736396,0.025,9.305309734513274
2024-01-21,Microsoft,Audience,22.4,0.0,0.0056112224448897794,0.0,0.0
2024-01-22,Microsoft,Audience,21.7,0.0,0.0038514714596089277,0.0,0.0
2024-01-23,Microsoft,Audience,21.9,0.0,0.0035039740193145885,0.0,0.0
2024-01-24,Microsoft,Audience,21.6,0.0,0.004217185028993147,0.0,0.0
2024-01-25,Microsoft,Audience,22.8,0.0,0.004336425978217023,0.0,0.0
2024-01-26,Microsoft,Audience,23.5,0.0,0.004590984974958264,0.0,0.0
2024-01-27,Microsoft,Audience,23.0,0.0,0.00573641187437258,0.0,0.0
2024-01-28,Microsoft,Audience,20.4,0.0,0.0040193754508914764,0.0,0.0
2024-01-29,Microsoft,Audience,23.0,191.9,0.0043980771197708905,0.023255813953488372,8.343478260869565
2024-01-30,Microsoft,Audience,20.4,0.0,0.004884488448844884,0.0,0.0
2024-01-31,Microsoft,Audience,15.1,0.0,0.004360012457178449,0.0,0.0
2024-02-01,Microsoft,Audience,23.2,0.0,0.0043055972764593975,0.0,0.0
2024-02-02,Microsoft,Audience,24.0,0.0,0.0033225044300059067,0.0,0.0
2024-02-03,Microsoft,Audience,26.1,0.0,0.0038314176245210726,0.0,0.0
2024-02-04,Microsoft,Audience,25.8,0.0,0.0060115002613695765,0.0,0.0
2024-02-05,Microsoft,Audience,27.3,0.0,0.0036775106082036777,0.0,0.0
2024-02-06,Microsoft,Audience,25.2,0.0,0.0035159683562847933,0.0,0.0
2024-02-07,Microsoft,Audience,27.9,231.8,0.004635820629401801,0.019230769230769232,8.308243727598567
2024-02-08,Microsoft,Audience,26.4,0.0,0.003598200899550225,0.0,0.0
2024-02-09,Microsoft,Audience,27.4,0.0,0.005377477857444116,0.0,0.0
2024-02-10,Microsoft,Audience,26.5,0.0,0.0037733110804731153,0.0,0.0
2024-02-11,Microsoft,Audience,25.9,0.0,0.0057409400789379264,0.0,0.0
2024-02-12,Microsoft,Audience,27.5,0.0,0.004781100590606544,0.0,0.0
2024-02-13,Microsoft,Audience,27.8,0.0,0.005579868708971553,0.0,0.0
2024-02-14,Microsoft,Audience,26.9,0.0,0.00408673894912427,0.0,0.0
2024-02-15,Microsoft,Audience,26.4,0.0,0.004690949227373068,0.0,0.0
2024-02-16,Microsoft,Audience,24.8,0.0,0.0047564884706855545,0.0,0.0
2024-02-17,Microsoft,Audience,24.2,0.0,0.005825734549138805,0.0,0.0
2024-02-18,Microsoft,Audience,26.5,0.0,0.0050325015726567415,0.0,0.0
2024-02-19,Microsoft,Audience,25.7,0.0,0.004985976939856653,0.0,0.0
2024-02-20,Microsoft,Audience,23.7,0.0,0.0051813471502590676,0.0,0.0
2024-02-21,Microsoft,Audience,24.0,0.0,0.0034569453174104338,0.0,0.0
2024-02-22,Microsoft,Audience,26.2,0.0,0.005426275696545967,0.0,0.0
2024-02-23,Microsoft,Audience,24.7,0.0,0.005063848524878908,0.0,0.0
2024-02-24,Microsoft,Audience,23.1,0.0,0.008246289169873557,0.0,0.0
2024-02-25,Microsoft,Audience,24.0,0.0,0.00759144237405107,0.0,0.0
2024-02-26,Microsoft,Audience,25.2,0.0,0.007232183215308121,0.0,0.0
2024-02-27,Microsoft,Audience,23.5,0.0,0.0053842388644150755,0.0,0.0
2024-02-28,Microsoft,Audience,21.3,0.0,0.003996403237086622,0.0,0.0
2024-02-29,Microsoft,Audience,20.2,0.0,0.006106379559697895,0.0,0.0
2024-03-01,Microsoft,Audience,24.9,0.0,0.0048415492957746475,0.0,0.0
2024-03-02,Microsoft,Audience,27.8,253.2,0.005141129032258065,0.0196078431372549,9.107913669064748
2024-03-03,Microsoft,Audience,27.0,207.8,0.00636604774535809,0.020833333333333332,7.696296296296297
2024-03-04,Microsoft,Audience,25.2,0.0,0.0058583800305654615,0.0,0.0
2024-03-05,Microsoft,Audience,24.4,0.0,0.004807692307692308,0.0,0.0
2024-03-06,Microsoft,Audience,23.3,0.0,0.005585140927393168,0.0,0.0
2024-03-07,Microsoft,Audience,24.6,0.0,0.005397070161912105,0.0,0.0
2024-03-08,Microsoft,Audience,24.1,215.0,0.0038269290846610435,0.02040816326530612,8.921161825726141
2024-03-09,Microsoft,Audience,23.4,0.0,0.006772356472217946,0.0,0.0
2024-03-10,Microsoft,Audience,23.4,0.0,0.007180156657963447,0.0,0.0
2024-03-11,Microsoft,Audience,23.1,196.0,0.00554089709762533,0.023809523809523808,8.484848484848484
2024-03-12,Microsoft,Audience,23.3,0.0,0.006259563221588538,0.0,0.0
2024-03-13,Microsoft,Audience,23.3,0.0,0.005564689515619072,0.0,0.0
2024-03-14,Microsoft,Audience,23.2,0.0,0.0058370920668612365,0.0,0.0
2024-03-15,Microsoft,Audience,22.9,0.0,0.005193578847969783,0.0,0.0
2024-03-16,Microsoft,Audience,24.6,0.0,0.007802340702210663,0.0,0.0
2024-03-17,Microsoft,Audience,24.4,286.0,0.006331618519984171,0.020833333333333332,11.721311475409836
2024-03-18,Microsoft,Audience,23.7,0.0,0.003974630021141649,0.0,0.0
2024-03-19,Microsoft,Audience,23.8,0.0,0.006034369670733307,0.0,0.0
2024-03-20,Microsoft,Audience,23.0,0.0,0.0061119599944436725,0.0,0.0
2024-03-21,Microsoft,Audience,23.2,610.7,0.006513693560325684,0.06818181818181818,26.323275862068968
2024-03-22,Microsoft,Audience,24.3,0.0,0.007029339853300734,0.0,0.0
2024-03-23,Microsoft,Audience,23.1,0.0,0.005559584239787286,0.0,0.0
2024-03-24,Microsoft,Audience,22.9,0.0,0.005176767676767677,0.0,0.0
2024-03-25,Microsoft,Audience,22.7,0.0,0.0054505392554795315,0.0,0.0
2024-03-26,Microsoft,Audience,22.7,0.0,0.004940014114326041,0.0,0.0
2024-03-27,Microsoft,Audience,22.2,0.0,0.005137572782281082,0.0,0.0
2024-03-28,Microsoft,Audience,21.6,0.0,0.00306771417882529,0.0,0.0
2024-03-29,Microsoft,Audience,24.6,479.5,0.004273115737794345,0.0425531914893617,19.491869918699187
2024-03-30,Microsoft,Audience,23.2,0.0,0.005503439649781113,0.0,0.0
2024-03-31,Microsoft,Audience,17.7,0.0,0.005866177818515124,0.0,0.0
2024-04-01,Microsoft,Audience,24.9,253.1,0.004213483146067416,0.020833333333333332,10.164658634538153
2024-04-02,Microsoft,Audience,25.7,295.2,0.005798221878623889,0.022222222222222223,11.486381322957198
2024-04-03,Microsoft,Audience,26.9,206.5,0.004959296341349303,0.018867924528301886,7.676579925650558
2024-04-04,Microsoft,Audience,24.5,0.0,0.0054549675023212625,0.0,0.0
2024-04-05,Microsoft,Audience,24.7,0.0,0.004198627371820751,0.0,0.0
2024-04-06,Microsoft,Audience,25.8,0.0,0.005148250548193346,0.0,0.0
2024-04-07,Microsoft,Audience,25.3,0.0,0.006867607783288821,0.0,0.0
2024-04-08,Microsoft,Audience,26.1,0.0,0.007065217391304348,0.0,0.0
2024-04-09,Microsoft,Audience,24.4,0.0,0.004901960784313725,0.0,0.0
2024-04-10,Microsoft,Audience,24.6,0.0,0.005943716642406598,0.0,0.0
2024-04-11,Microsoft,Audience,26.6,0.0,0.006006674082313682,0.0,0.0
2024-04-12,Microsoft,Audience,24.9,0.0,0.004376025631007268,0.0,0.0
2024-04-13,Microsoft,Audience,24.9,0.0,0.004556607080266386,0.0,0.0
2024-04-14,Microsoft,Audience,25.9,0.0,0.008050351288056206,0.0,0.0
2024-04-15,Microsoft,Audience,24.1,0.0,0.0054104671730309025,0.0,0.0
2024-04-16,Microsoft,Audience,24.5,0.0,0.005402971634398919,0.0,0.0
2024-04-17,Microsoft,Audience,24.4,0.0,0.0063006300630063005,0.0,0.0
2024-04-18,Microsoft,Audience,23.7,0.0,0.00622478386167147,0.0,0.0
2024-04-19,Microsoft,Audience,23.5,0.0,0.006381697772426249,0.0,0.0
2024-04-20,Microsoft,Audience,25.8,1347.8,0.006311803071744161,0.08333333333333333,52.240310077519375
2024-04-21,Microsoft,Audience,23.4,0.0,0.005727973338887732,0.0,0.0
2024-04-22,Microsoft,Audience,23.2,0.0,0.008306709265175719,0.0,0.0
2024-04-23,Microsoft,Audience,23.0,0.0,0.005075205315124112,0.0,0.0
2024-04-24,Microsoft,Audience,23.0,0.0,0.005317128750474744,0.0,0.0
2024-04-25,Microsoft,Audience,23.3,0.0,0.005947071067499257,0.0,0.0
2024-04-26,Microsoft,Audience,22.6,0.0,0.005722157465296174,0.0,0.0
2024-04-27,Microsoft,Audience,23.5,0.0,0.007208307880268785,0.0,0.0
2024-04-28,Microsoft,Audience,23.9,388.6,0.007517822423849643,0.034482758620689655,16.259414225941423
2024-04-29,Microsoft,Audience,22.7,177.5,0.006205573733498815,0.01818181818181818,7.819383259911895
2024-04-30,Microsoft,Audience,20.2,0.0,0.0054914881933003845,0.0,0.0
2024-05-01,Microsoft,Audience,24.4,0.0,0.007153428712382831,0.0,0.0
2024-05-02,Microsoft,Audience,24.2,295.2,0.0063916908019574555,0.015625,12.198347107438016
2024-05-03,Microsoft,Audience,24.3,231.2,0.006752269205224707,0.01639344262295082,9.514403292181068
2024-05-04,Microsoft,Audience,23.8,0.0,0.006064690026954178,0.0,0.0
2024-05-05,Microsoft,Audience,24.0,0.0,0.007257448433919022,0.0,0.0
2024-05-06,Microsoft,Audience,24.3,0.0,0.007502930832356389,0.0,0.0
2024-05-07,Microsoft,Audience,24.1,0.0,0.006755995946402432,0.0,0.0
2024-05-08,Microsoft,Audience,25.3,0.0,0.0070945208469766425,0.0,0.0
2024-05-09,Microsoft,Audience,24.0,0.0,0.0054414604177637355,0.0,0.0
2024-05-10,Microsoft,Audience,23.9,0.0,0.005906093119401516,0.0,0.0
2024-05-11,Microsoft,Audience,24.1,0.0,0.005946481665014866,0.0,0.0
2024-05-12,Microsoft,Audience,23.9,0.0,0.008742607354075598,0.0,0.0
2024-05-13,Microsoft,Audience,23.7,0.0,0.007814438104688662,0.0,0.0
2024-05-14,Microsoft,Audience,23.9,0.0,0.007570696949454465,0.0,0.0
2024-05-15,Microsoft,Audience,23.8,180.3,0.010045518756867053,0.015625,7.575630252100841
2024-05-16,Microsoft,Audience,23.9,0.0,0.005222613918266093,0.0,0.0
2024-05-17,Microsoft,Audience,23.6,0.0,0.005240723918663964,0.0,0.0
2024-05-18,Microsoft,Audience,23.8,0.0,0.005326604990187833,0.0,0.0
2024-05-19,Microsoft,Audience,23.8,548.0,0.005374880936181794,0.02531645569620253,23.025210084033613
2024-05-20,Microsoft,Audience,23.5,290.7,0.004399230134726423,0.0125,12.370212765957445
2024-05-21,Microsoft,Audience,24.0,0.0,0.0035761771583146117,0.0,0.0
2024-05-22,Microsoft,Audience,23.7,0.0,0.00403327451474666,0.0,0.0
2024-05-23,Microsoft,Audience,25.1,623.6,0.004683708594323119,0.03614457831325301,24.844621513944222
2024-05-24,Microsoft,Audience,23.1,0.0,0.004209127159946832,0.0,0.0
2024-05-25,Microsoft,Audience,22.9,276.2,0.005799066124416327,0.012987012987012988,12.06113537117904
2024-05-26,Microsoft,Audience,22.3,276.3,0.006851167402866672,0.013157894736842105,12.390134529147982
2024-05-27,Microsoft,Audience,22.1,0.0,0.007192174913693901,0.0,0.0
2024-05-28,Microsoft,Audience,22.0,0.0,0.005854710731068484,0.0,0.0
2024-05-29,Microsoft,Audience,21.9,0.0,0.004523900365182318,0.0,0.0
2024-05-30,Microsoft,Audience,22.1,0.0,0.004574767127817891,0.0,0.0
2024-05-31,Microsoft,Audience,20.8,0.0,0.003936202842245169,0.0,0.0
2024-06-01,Microsoft,Audience,24.5,0.0,0.006620053555489437,0.0,0.0
2024-06-02,Microsoft,Audience,24.6,0.0,0.0069054812257229176,0.0,0.0
2024-06-03,Microsoft,Audience,24.7,95.4,0.004324865701538742,0.010526315789473684,3.862348178137652
2024-06-04,Microsoft,Audience,24.5,46.1,0.005499591614484073,0.009900990099009901,1.8816326530612246
2024-06-05,Microsoft,Audience,24.4,0.0,0.005977698586044373,0.0,0.0
2024-06-06,Microsoft,Audience,24.6,8.7,0.004988028731045491,0.01,0.3536585365853658
2024-06-07,Microsoft,Audience,24.6,309.7,0.005198315745698394,0.02,12.589430894308942
2024-06-08,Microsoft,Audience,24.8,0.0,0.008089059746916547,0.0,0.0
2024-06-09,Microsoft,Audience,24.4,0.0,0.00830188679245283,0.0,0.0
2024-06-10,Microsoft,Audience,24.9,0.0,0.0047245498306293454,0.0,0.0
2024-06-11,Microsoft,Audience,24.6,0.0,0.0048291233283803865,0.0,0.0
2024-06-12,Microsoft,Audience,24.7,0.0,0.004180602006688963,0.0,0.0
2024-06-13,Microsoft,Audience,24.9,183.2,0.005655611684603558,0.009708737864077669,7.357429718875502
2024-06-14,Microsoft,Audience,24.4,0.0,0.00552187093980078,0.0392156862745098,0.0
2024-06-15,Microsoft,Audience,24.3,0.0,0.00783944810285356,0.0,0.0
2024-06-16,Microsoft,Audience,24.3,0.0,0.007454289732770745,0.0,0.0
2024-06-17,Microsoft,Audience,24.4,0.0,0.0040265832681782646,0.0,0.0
2024-06-18,Microsoft,Audience,24.4,0.0,0.0056848089272555,0.0,0.0
2024-06-19,Microsoft,Audience,24.8,0.0,0.005305310411671683,0.0,0.0
2024-06-20,Microsoft,Audience,24.1,0.0,0.003294036061026352,0.0,0.0
2024-06-21,Microsoft,Audience,24.5,0.0,0.004136162468461761,0.0,0.0
2024-06-22,Microsoft,Audience,24.6,0.0,0.0057849226647180615,0.0,0.0
2024-06-23,Microsoft,Audience,24.1,171.8,0.007081625046589639,0.021052631578947368,7.128630705394191
2024-06-24,Microsoft,Audience,24.0,0.0,0.0034848484848484847,0.0,0.0
2024-06-25,Microsoft,Audience,23.6,0.0,0.0036747084198753793,0.0,0.0
2024-06-26,Microsoft,Audience,24.9,236.5,0.00629374150344897,0.008,9.497991967871487
